workerId,zone,week,rainfallMm,temperatureC,aqi,activityScore,riskTier
194,Rourkela-Zone1,18,19.5,39.1,114.0,0.53,medium
194,Rourkela-Zone1,19,16.4,41.1,111.6,0.548,medium
194,Rourkela-Zone1,20,59.8,40.2,117.1,0.595,high
194,Rourkela-Zone1,21,36.3,41.2,110.7,0.555,medium
194,Rourkela-Zone1,22,21.3,42.3,109.7,0.647,medium
194,Rourkela-Zone1,23,88.1,42.9,109.4,0.722,high
194,Rourkela-Zone1,24,118.1,43.9,107.7,0.588,high
194,Rourkela-Zone1,25,149.8,44.2,108.3,0.802,high
194,Rourkela-Zone1,26,149.3,42.9,99.3,0.443,high
194,Rourkela-Zone1,27,175.4,44.7,100.0,0.714,high
194,Rourkela-Zone1,28,191.7,40.9,96.9,0.417,high
194,Rourkela-Zone1,29,211.7,41.6,103.4,0.743,high
194,Rourkela-Zone1,30,223.5,41.2,94.6,0.613,high
194,Rourkela-Zone1,31,270.0,41.9,88.4,0.734,low
194,Rourkela-Zone1,32,262.3,41.3,93.0,0.518,high
194,Rourkela-Zone1,33,289.2,40.8,84.9,0.551,high
194,Rourkela-Zone1,34,271.3,38.8,90.9,0.649,high
194,Rourkela-Zone1,35,261.5,36.1,95.7,0.668,high
194,Rourkela-Zone1,36,265.7,34.2,99.6,0.462,high
194,Rourkela-Zone1,37,245.6,34.5,96.6,0.561,high
194,Rourkela-Zone1,38,252.5,34.9,100.7,0.731,high
194,Rourkela-Zone1,39,202.9,31.1,174.0,0.733,high
194,Rourkela-Zone1,40,262.6,29.5,162.4,0.718,high
194,Rourkela-Zone1,41,179.5,28.6,172.4,0.621,high
194,Rourkela-Zone1,42,143.8,27.3,183.1,0.556,high
194,Rourkela-Zone1,43,129.1,29.7,188.0,0.383,high
194,Rourkela-Zone1,44,104.7,25.8,177.6,0.75,high
194,Rourkela-Zone1,45,34.6,25.1,195.7,0.551,medium
194,Rourkela-Zone1,46,27.1,26.8,203.0,0.344,medium
194,Rourkela-Zone1,47,19.4,24.2,203.7,0.527,medium
194,Rourkela-Zone1,48,4.4,22.9,196.4,0.561,medium
194,Rourkela-Zone1,49,16.7,23.5,195.4,0.723,medium
194,Rourkela-Zone1,50,18.1,22.1,190.4,0.583,medium
194,Rourkela-Zone1,51,19.9,26.5,201.4,0.438,medium
194,Rourkela-Zone1,52,0.0,16.7,201.0,0.614,medium
195,Cuttack-Zone1,0,20.0,23.7,196.3,0.622,medium
195,Cuttack-Zone1,1,53.9,23.0,203.3,0.598,high
195,Cuttack-Zone1,2,39.0,22.9,200.9,0.582,medium
195,Cuttack-Zone1,3,52.1,24.6,189.0,0.712,high
195,Cuttack-Zone1,4,42.3,25.4,151.7,0.619,medium
195,Cuttack-Zone1,5,29.4,25.2,116.0,0.613,medium
195,Cuttack-Zone1,6,33.7,25.9,117.0,0.737,medium
195,Cuttack-Zone1,7,32.3,27.7,117.3,0.699,medium
195,Cuttack-Zone1,8,26.4,27.3,120.7,0.656,medium
195,Cuttack-Zone1,9,18.2,26.7,110.9,0.551,low
195,Cuttack-Zone1,10,12.5,29.6,110.7,0.589,low
195,Cuttack-Zone1,11,14.1,32.2,118.6,0.61,low
195,Cuttack-Zone1,12,53.2,30.8,110.4,0.49,high
195,Cuttack-Zone1,13,45.8,31.3,105.1,0.57,medium
195,Cuttack-Zone1,14,12.8,35.2,118.6,0.623,low
195,Cuttack-Zone1,15,68.1,36.8,115.9,0.677,high
195,Cuttack-Zone1,16,12.1,37.5,111.4,0.672,low
195,Cuttack-Zone1,17,63.9,38.5,104.0,0.635,high
195,Cuttack-Zone1,18,62.2,40.9,113.7,0.617,high
195,Cuttack-Zone1,19,33.3,38.5,111.6,0.515,medium
195,Cuttack-Zone1,20,26.4,39.6,116.0,0.581,medium
195,Cuttack-Zone1,21,31.7,41.9,114.3,0.621,medium
195,Cuttack-Zone1,22,62.7,39.8,117.4,0.39,high
195,Cuttack-Zone1,23,79.2,41.7,106.4,0.701,high
195,Cuttack-Zone1,24,159.5,42.0,102.3,0.762,high
195,Cuttack-Zone1,25,246.6,43.2,96.1,0.616,high
195,Cuttack-Zone1,26,198.7,41.4,97.4,0.624,high
195,Cuttack-Zone1,27,282.6,43.4,82.7,0.7,high
195,Cuttack-Zone1,28,235.4,40.8,94.9,0.609,high
195,Cuttack-Zone1,29,238.0,42.0,95.3,0.692,high
195,Cuttack-Zone1,30,288.1,42.8,83.0,0.685,high
195,Cuttack-Zone1,31,263.5,38.7,89.7,0.628,low
195,Cuttack-Zone1,32,334.1,40.7,72.4,0.52,high
195,Cuttack-Zone1,33,337.1,38.6,73.7,0.617,high
195,Cuttack-Zone1,34,302.3,38.0,94.7,0.764,high
195,Cuttack-Zone1,35,285.6,36.6,81.6,0.456,high
195,Cuttack-Zone1,36,313.4,35.3,77.0,0.655,high
195,Cuttack-Zone1,37,325.5,35.0,78.6,0.654,high
195,Cuttack-Zone1,38,264.2,34.8,115.7,0.515,high
195,Cuttack-Zone1,39,271.7,31.9,178.6,0.736,high
195,Cuttack-Zone1,40,247.0,29.6,171.7,0.459,high
195,Cuttack-Zone1,41,190.4,30.8,175.7,0.69,high
195,Cuttack-Zone1,42,184.7,28.1,171.0,0.629,high
195,Cuttack-Zone1,43,185.3,26.9,174.4,0.51,high
195,Cuttack-Zone1,44,119.5,26.5,181.4,0.766,high
195,Cuttack-Zone1,45,144.4,25.5,180.1,0.454,high
195,Cuttack-Zone1,46,76.7,24.8,191.4,0.742,high
195,Cuttack-Zone1,47,22.2,23.5,199.6,0.553,medium
195,Cuttack-Zone1,48,49.5,23.0,193.1,0.593,medium
195,Cuttack-Zone1,49,56.2,22.8,188.0,0.506,high
195,Cuttack-Zone1,50,55.0,22.8,190.0,0.561,high
195,Cuttack-Zone1,51,44.3,24.1,197.1,0.706,high
195,Cuttack-Zone1,52,0.9,17.3,221.0,0.65,medium
196,Cuttack-Zone1,0,20.0,23.7,196.3,1.0,medium
196,Cuttack-Zone1,1,53.9,23.0,203.3,0.82,high
196,Cuttack-Zone1,2,39.0,22.9,200.9,0.912,medium
196,Cuttack-Zone1,3,52.1,24.6,189.0,1.0,high
196,Cuttack-Zone1,4,42.3,25.4,151.7,0.826,medium
196,Cuttack-Zone1,5,29.4,25.2,116.0,0.638,high
196,Cuttack-Zone1,6,33.7,25.9,117.0,0.83,medium
196,Cuttack-Zone1,7,32.3,27.7,117.3,0.942,medium
196,Cuttack-Zone1,8,26.4,27.3,120.7,0.705,medium
196,Cuttack-Zone1,9,18.2,26.7,110.9,0.7,low
196,Cuttack-Zone1,10,12.5,29.6,110.7,0.886,low
196,Cuttack-Zone1,11,14.1,32.2,118.6,0.776,low
196,Cuttack-Zone1,12,53.2,30.8,110.4,1.0,high
196,Cuttack-Zone1,13,45.8,31.3,105.1,0.856,medium
196,Cuttack-Zone1,14,12.8,35.2,118.6,0.924,low
196,Cuttack-Zone1,15,68.1,36.8,115.9,0.853,high
196,Cuttack-Zone1,16,12.1,37.5,111.4,0.707,low
196,Cuttack-Zone1,17,63.9,38.5,104.0,0.742,high
196,Cuttack-Zone1,18,62.2,40.9,113.7,0.754,high
196,Cuttack-Zone1,19,33.3,38.5,111.6,0.876,medium
196,Cuttack-Zone1,20,26.4,39.6,116.0,0.826,medium
196,Cuttack-Zone1,21,31.7,41.9,114.3,0.655,medium
196,Cuttack-Zone1,22,62.7,39.8,117.4,0.936,high
196,Cuttack-Zone1,23,79.2,41.7,106.4,0.754,high
196,Cuttack-Zone1,24,159.5,42.0,102.3,0.816,high
196,Cuttack-Zone1,25,246.6,43.2,96.1,0.849,high
196,Cuttack-Zone1,26,198.7,41.4,97.4,0.806,high
196,Cuttack-Zone1,27,282.6,43.4,82.7,0.832,high
196,Cuttack-Zone1,28,235.4,40.8,94.9,0.82,high
196,Cuttack-Zone1,29,238.0,42.0,95.3,0.844,high
196,Cuttack-Zone1,30,288.1,42.8,83.0,0.841,high
196,Cuttack-Zone1,31,263.5,38.7,89.7,0.947,high
196,Cuttack-Zone1,32,334.1,40.7,72.4,0.748,high
196,Cuttack-Zone1,33,337.1,38.6,73.7,0.755,high
196,Cuttack-Zone1,34,302.3,38.0,94.7,0.953,high
196,Cuttack-Zone1,35,285.6,36.6,81.6,0.795,high
196,Cuttack-Zone1,36,313.4,35.3,77.0,0.532,high
196,Cuttack-Zone1,37,325.5,35.0,78.6,0.648,high
196,Cuttack-Zone1,38,264.2,34.8,115.7,0.814,high
196,Cuttack-Zone1,39,271.7,31.9,178.6,0.765,high
196,Cuttack-Zone1,40,247.0,29.6,171.7,0.843,high
196,Cuttack-Zone1,41,190.4,30.8,175.7,0.936,high
196,Cuttack-Zone1,42,184.7,28.1,171.0,0.885,high
196,Cuttack-Zone1,43,185.3,26.9,174.4,0.908,high
196,Cuttack-Zone1,44,119.5,26.5,181.4,0.873,high
196,Cuttack-Zone1,45,144.4,25.5,180.1,0.618,high
196,Cuttack-Zone1,46,76.7,24.8,191.4,0.919,low
196,Cuttack-Zone1,47,22.2,23.5,199.6,0.955,medium
196,Cuttack-Zone1,48,49.5,23.0,193.1,0.726,medium
196,Cuttack-Zone1,49,56.2,22.8,188.0,0.717,high
196,Cuttack-Zone1,50,55.0,22.8,190.0,0.998,low
196,Cuttack-Zone1,51,44.3,24.1,197.1,0.852,medium
196,Cuttack-Zone1,52,0.9,17.3,221.0,0.736,medium
197,Bhubaneswar-Zone1,0,49.0,21.8,193.4,0.938,medium
197,Bhubaneswar-Zone1,1,77.8,23.1,182.0,0.764,high
197,Bhubaneswar-Zone1,2,27.0,23.8,197.1,0.998,medium
197,Bhubaneswar-Zone1,3,32.5,23.1,193.3,1.0,medium
197,Bhubaneswar-Zone1,4,67.9,25.4,131.0,0.876,high
197,Bhubaneswar-Zone1,5,37.2,24.4,116.6,0.876,medium
197,Bhubaneswar-Zone1,6,45.8,26.3,107.7,1.0,medium
197,Bhubaneswar-Zone1,7,109.5,27.1,101.0,0.928,high
197,Bhubaneswar-Zone1,8,26.4,27.9,123.0,0.904,medium
197,Bhubaneswar-Zone1,9,61.9,27.4,112.9,0.926,high
197,Bhubaneswar-Zone1,10,59.1,31.8,121.6,0.846,high
197,Bhubaneswar-Zone1,11,32.6,31.7,106.6,0.917,medium
197,Bhubaneswar-Zone1,12,48.3,31.4,115.1,0.931,medium
197,Bhubaneswar-Zone1,13,55.6,33.5,107.3,0.818,high
197,Bhubaneswar-Zone1,14,37.3,32.8,121.4,0.876,medium
197,Bhubaneswar-Zone1,15,24.6,36.4,111.0,0.929,medium
197,Bhubaneswar-Zone1,16,91.3,37.6,114.3,0.924,high
197,Bhubaneswar-Zone1,17,48.1,39.2,118.1,1.0,medium
197,Bhubaneswar-Zone1,18,42.5,39.3,118.9,0.966,medium
197,Bhubaneswar-Zone1,19,77.0,39.9,110.1,1.0,high
197,Bhubaneswar-Zone1,20,47.5,40.4,112.1,0.888,high
197,Bhubaneswar-Zone1,21,40.6,40.8,113.6,1.0,medium
197,Bhubaneswar-Zone1,22,106.5,43.3,98.6,0.897,high
197,Bhubaneswar-Zone1,23,108.8,39.8,95.1,0.798,high
197,Bhubaneswar-Zone1,24,131.7,42.3,109.6,0.814,high
197,Bhubaneswar-Zone1,25,172.0,44.7,95.6,1.0,high
197,Bhubaneswar-Zone1,26,233.2,43.0,91.6,0.931,high
197,Bhubaneswar-Zone1,27,239.5,39.7,100.0,0.905,high
197,Bhubaneswar-Zone1,28,277.5,41.6,82.4,1.0,medium
197,Bhubaneswar-Zone1,29,266.7,44.0,80.0,1.0,medium
197,Bhubaneswar-Zone1,30,288.9,41.6,86.7,0.909,high
197,Bhubaneswar-Zone1,31,315.4,37.7,94.3,1.0,high
197,Bhubaneswar-Zone1,32,347.5,38.7,80.1,0.894,high
197,Bhubaneswar-Zone1,33,310.4,40.2,84.4,0.999,high
197,Bhubaneswar-Zone1,34,360.4,35.9,81.1,0.929,high
197,Bhubaneswar-Zone1,35,379.1,39.7,78.3,0.724,high
197,Bhubaneswar-Zone1,36,336.6,37.5,77.7,0.812,high
197,Bhubaneswar-Zone1,37,342.3,34.8,76.1,0.824,high
197,Bhubaneswar-Zone1,38,316.9,32.3,111.4,0.844,high
197,Bhubaneswar-Zone1,39,305.7,31.8,166.1,0.823,high
197,Bhubaneswar-Zone1,40,248.4,30.8,169.3,0.742,high
197,Bhubaneswar-Zone1,41,221.0,28.0,179.9,0.969,high
197,Bhubaneswar-Zone1,42,190.3,28.7,179.9,0.912,high
197,Bhubaneswar-Zone1,43,201.3,28.2,167.6,0.921,high
197,Bhubaneswar-Zone1,44,162.7,26.5,180.9,0.781,high
197,Bhubaneswar-Zone1,45,104.4,24.5,193.9,0.912,high
197,Bhubaneswar-Zone1,46,101.0,27.6,195.9,0.86,high
197,Bhubaneswar-Zone1,47,24.5,25.1,193.1,1.0,medium
197,Bhubaneswar-Zone1,48,43.1,26.0,193.1,0.984,medium
197,Bhubaneswar-Zone1,49,36.6,22.9,204.1,0.928,medium
197,Bhubaneswar-Zone1,50,40.1,21.7,205.1,1.0,medium
197,Bhubaneswar-Zone1,51,59.8,22.2,197.9,0.888,high
197,Bhubaneswar-Zone1,52,22.7,20.0,193.0,0.933,medium
198,Puri-Zone1,0,125.9,22.3,186.0,0.807,high
198,Puri-Zone1,1,116.2,22.7,185.0,0.786,high
198,Puri-Zone1,2,77.3,23.1,189.1,0.873,high
198,Puri-Zone1,3,144.2,24.7,182.0,0.935,high
198,Puri-Zone1,4,104.0,23.6,137.7,0.84,high
198,Puri-Zone1,5,75.6,24.8,105.9,0.76,high
198,Puri-Zone1,6,77.2,25.1,109.7,0.821,high
198,Puri-Zone1,7,81.9,25.9,100.3,0.783,high
198,Puri-Zone1,8,105.0,27.3,110.9,0.808,high
198,Puri-Zone1,9,117.3,26.6,105.0,0.79,high
198,Puri-Zone1,10,105.1,29.5,106.1,0.908,high
198,Puri-Zone1,11,92.2,31.1,109.7,1.0,high
198,Puri-Zone1,12,104.3,33.4,109.0,0.804,high
198,Puri-Zone1,13,69.9,32.5,108.0,0.85,high
198,Puri-Zone1,14,132.9,34.1,110.4,0.79,high
198,Puri-Zone1,15,100.4,36.5,110.0,0.773,low
198,Puri-Zone1,16,72.5,36.9,111.0,0.851,high
198,Puri-Zone1,17,94.5,37.0,95.1,0.846,medium
198,Puri-Zone1,18,118.3,37.5,115.7,0.892,high
198,Puri-Zone1,19,114.9,40.1,103.0,0.862,high
198,Puri-Zone1,20,113.4,42.0,109.1,0.936,high
198,Puri-Zone1,21,66.8,41.2,111.9,0.874,high
198,Puri-Zone1,22,168.6,42.4,94.4,0.834,high
198,Puri-Zone1,23,169.2,41.7,96.7,0.756,high
198,Puri-Zone1,24,223.9,41.5,88.4,0.888,high
198,Puri-Zone1,25,238.0,42.9,88.3,0.866,low
198,Puri-Zone1,26,282.3,43.3,92.1,0.607,high
198,Puri-Zone1,27,270.7,41.6,90.7,0.947,high
198,Puri-Zone1,28,286.8,41.9,83.1,0.851,high
198,Puri-Zone1,29,340.7,40.4,88.9,0.737,high
198,Puri-Zone1,30,335.2,42.2,81.0,1.0,high
198,Puri-Zone1,31,385.5,40.3,84.7,0.753,high
198,Puri-Zone1,32,385.3,40.4,81.3,0.825,high
198,Puri-Zone1,33,344.1,40.2,81.4,0.749,high
198,Puri-Zone1,34,373.5,39.4,77.7,0.703,high
198,Puri-Zone1,35,389.2,37.7,64.0,1.0,high
198,Puri-Zone1,36,358.5,35.0,76.6,1.0,high
198,Puri-Zone1,37,354.0,35.9,92.4,0.967,high
198,Puri-Zone1,38,315.8,36.3,103.7,0.869,high
198,Puri-Zone1,39,351.5,35.2,150.6,0.966,high
198,Puri-Zone1,40,291.4,33.1,171.6,0.958,high
198,Puri-Zone1,41,285.5,31.7,169.0,0.899,high
198,Puri-Zone1,42,247.4,27.8,169.7,0.811,high
198,Puri-Zone1,43,246.9,27.8,159.6,0.793,high
198,Puri-Zone1,44,197.4,26.4,181.7,0.925,high
198,Puri-Zone1,45,159.8,23.8,182.3,0.863,high
198,Puri-Zone1,46,101.3,24.8,181.4,0.831,high
198,Puri-Zone1,47,113.6,24.7,191.0,0.807,high
198,Puri-Zone1,48,105.8,24.6,174.6,1.0,high
198,Puri-Zone1,49,69.5,24.6,191.0,0.921,high
198,Puri-Zone1,50,75.1,24.2,196.6,0.957,high
198,Puri-Zone1,51,109.4,21.1,192.7,0.938,high
198,Puri-Zone1,52,13.9,21.5,190.0,0.769,medium
199,Rourkela-Zone1,0,12.7,20.9,190.6,0.589,medium
199,Rourkela-Zone1,1,24.9,24.0,193.9,0.67,medium
199,Rourkela-Zone1,2,6.9,24.0,196.0,0.429,medium
199,Rourkela-Zone1,3,44.1,25.1,186.7,0.536,medium
199,Rourkela-Zone1,4,25.7,23.1,141.1,0.751,medium
199,Rourkela-Zone1,5,45.3,27.0,116.6,0.607,medium
199,Rourkela-Zone1,6,0.0,24.7,122.1,0.751,high
199,Rourkela-Zone1,7,13.6,28.2,101.6,0.476,low
199,Rourkela-Zone1,8,7.1,26.4,113.0,0.645,low
199,Rourkela-Zone1,9,42.5,29.2,118.1,0.626,medium
199,Rourkela-Zone1,10,4.4,32.2,114.0,0.505,low
199,Rourkela-Zone1,11,21.1,29.6,108.3,0.63,medium
199,Rourkela-Zone1,12,12.7,32.3,114.6,0.629,low
199,Rourkela-Zone1,13,30.3,35.3,104.7,0.75,medium
199,Rourkela-Zone1,14,11.6,36.0,119.1,0.775,low
199,Rourkela-Zone1,15,0.0,34.6,119.1,0.753,low
199,Rourkela-Zone1,16,8.5,36.6,116.0,0.814,low
199,Rourkela-Zone1,17,2.9,37.9,125.0,0.679,low
199,Rourkela-Zone1,18,19.5,39.1,114.0,0.679,medium
199,Rourkela-Zone1,19,16.4,41.1,111.6,0.743,medium
199,Rourkela-Zone1,20,59.8,40.2,117.1,0.631,high
199,Rourkela-Zone1,21,36.3,41.2,110.7,0.699,medium
199,Rourkela-Zone1,22,21.3,42.3,109.7,0.694,medium
199,Rourkela-Zone1,23,88.1,42.9,109.4,0.713,high
199,Rourkela-Zone1,24,118.1,43.9,107.7,0.781,high
199,Rourkela-Zone1,25,149.8,44.2,108.3,0.597,high
199,Rourkela-Zone1,26,149.3,42.9,99.3,0.6,high
199,Rourkela-Zone1,27,175.4,44.7,100.0,0.887,high
199,Rourkela-Zone1,28,191.7,40.9,96.9,0.597,high
199,Rourkela-Zone1,29,211.7,41.6,103.4,0.635,high
199,Rourkela-Zone1,30,223.5,41.2,94.6,0.723,high
199,Rourkela-Zone1,31,270.0,41.9,88.4,0.488,medium
199,Rourkela-Zone1,32,262.3,41.3,93.0,0.622,medium
199,Rourkela-Zone1,33,289.2,40.8,84.9,0.541,high
199,Rourkela-Zone1,34,271.3,38.8,90.9,0.559,high
199,Rourkela-Zone1,35,261.5,36.1,95.7,0.625,high
199,Rourkela-Zone1,36,265.7,34.2,99.6,0.815,high
199,Rourkela-Zone1,37,245.6,34.5,96.6,0.622,high
199,Rourkela-Zone1,38,252.5,34.9,100.7,0.65,high
199,Rourkela-Zone1,39,202.9,31.1,174.0,0.628,high
199,Rourkela-Zone1,40,262.6,29.5,162.4,0.696,high
199,Rourkela-Zone1,41,179.5,28.6,172.4,0.755,high
199,Rourkela-Zone1,42,143.8,27.3,183.1,0.528,high
199,Rourkela-Zone1,43,129.1,29.7,188.0,0.659,high
199,Rourkela-Zone1,44,104.7,25.8,177.6,0.728,high
199,Rourkela-Zone1,45,34.6,25.1,195.7,0.675,medium
199,Rourkela-Zone1,46,27.1,26.8,203.0,0.756,medium
199,Rourkela-Zone1,47,19.4,24.2,203.7,0.52,medium
199,Rourkela-Zone1,48,4.4,22.9,196.4,0.546,medium
199,Rourkela-Zone1,49,16.7,23.5,195.4,0.729,medium
199,Rourkela-Zone1,50,18.1,22.1,190.4,0.943,medium
199,Rourkela-Zone1,51,19.9,26.5,201.4,0.634,medium
199,Rourkela-Zone1,52,0.0,16.7,201.0,0.717,medium
200,Bhubaneswar-Zone2,0,108.4,21.1,189.9,0.704,high
200,Bhubaneswar-Zone2,1,66.7,23.3,193.3,0.952,high
200,Bhubaneswar-Zone2,2,91.1,21.0,196.0,0.676,high
200,Bhubaneswar-Zone2,3,88.0,23.2,190.6,0.495,high
200,Bhubaneswar-Zone2,4,72.7,23.2,136.9,0.703,high
200,Bhubaneswar-Zone2,5,70.9,23.7,114.6,0.805,high
200,Bhubaneswar-Zone2,6,57.1,25.3,117.9,0.796,high
200,Bhubaneswar-Zone2,7,97.0,27.2,108.0,0.801,high
200,Bhubaneswar-Zone2,8,46.4,29.7,118.6,0.787,medium
200,Bhubaneswar-Zone2,9,41.6,29.3,109.4,0.91,medium
200,Bhubaneswar-Zone2,10,89.7,31.0,125.9,0.757,high
200,Bhubaneswar-Zone2,11,48.2,31.0,113.4,0.674,medium
200,Bhubaneswar-Zone2,12,51.8,32.7,113.7,0.681,medium
200,Bhubaneswar-Zone2,13,128.9,34.8,95.1,0.699,high
200,Bhubaneswar-Zone2,14,48.1,34.4,114.6,0.941,medium
200,Bhubaneswar-Zone2,15,83.4,36.8,106.0,0.754,high
200,Bhubaneswar-Zone2,16,85.1,37.7,110.0,0.814,high
200,Bhubaneswar-Zone2,17,79.0,37.4,102.9,0.735,high
200,Bhubaneswar-Zone2,18,104.4,39.9,105.0,0.771,high
200,Bhubaneswar-Zone2,19,111.3,41.9,103.0,0.607,high
200,Bhubaneswar-Zone2,20,72.2,41.6,115.3,0.65,high
200,Bhubaneswar-Zone2,21,49.8,41.0,114.1,0.839,medium
200,Bhubaneswar-Zone2,22,74.5,40.8,103.9,0.791,high
200,Bhubaneswar-Zone2,23,135.2,42.9,108.3,0.782,high
200,Bhubaneswar-Zone2,24,142.8,45.0,110.1,0.771,high
200,Bhubaneswar-Zone2,25,213.2,44.1,96.4,0.922,high
200,Bhubaneswar-Zone2,26,244.8,41.9,89.4,0.672,high
200,Bhubaneswar-Zone2,27,229.8,42.9,94.4,0.862,high
200,Bhubaneswar-Zone2,28,257.8,43.2,89.7,0.669,high
200,Bhubaneswar-Zone2,29,279.6,42.9,86.7,0.684,medium
200,Bhubaneswar-Zone2,30,323.3,39.3,86.4,0.802,high
200,Bhubaneswar-Zone2,31,349.4,41.3,75.7,0.719,high
200,Bhubaneswar-Zone2,32,343.1,39.3,87.0,0.658,high
200,Bhubaneswar-Zone2,33,339.2,37.7,72.0,0.676,high
200,Bhubaneswar-Zone2,34,333.2,38.6,85.4,0.871,high
200,Bhubaneswar-Zone2,35,359.8,35.4,79.1,0.934,high
200,Bhubaneswar-Zone2,36,362.9,35.0,81.6,0.591,high
200,Bhubaneswar-Zone2,37,299.2,34.3,85.6,0.614,high
200,Bhubaneswar-Zone2,38,297.3,31.5,112.0,0.674,high
200,Bhubaneswar-Zone2,39,298.5,33.3,172.7,0.874,high
200,Bhubaneswar-Zone2,40,306.6,31.3,161.4,0.69,high
200,Bhubaneswar-Zone2,41,250.9,30.8,175.1,0.79,high
200,Bhubaneswar-Zone2,42,222.5,32.6,174.1,0.71,high
200,Bhubaneswar-Zone2,43,240.7,28.6,180.7,0.677,high
200,Bhubaneswar-Zone2,44,170.7,25.8,181.1,0.704,high
200,Bhubaneswar-Zone2,45,115.2,27.1,179.3,0.607,high
200,Bhubaneswar-Zone2,46,103.4,24.2,181.1,0.803,high
200,Bhubaneswar-Zone2,47,123.4,26.9,181.4,0.656,high
200,Bhubaneswar-Zone2,48,92.9,23.7,190.6,0.667,high
200,Bhubaneswar-Zone2,49,71.1,23.2,195.3,0.644,high
200,Bhubaneswar-Zone2,50,89.6,23.4,189.3,0.891,high
200,Bhubaneswar-Zone2,51,31.0,23.1,195.4,0.683,medium
200,Bhubaneswar-Zone2,52,3.2,17.6,200.0,0.75,medium
201,Cuttack-Zone1,0,20.0,23.7,196.3,0.654,medium
201,Cuttack-Zone1,1,53.9,23.0,203.3,0.606,high
201,Cuttack-Zone1,2,39.0,22.9,200.9,0.742,medium
201,Cuttack-Zone1,3,52.1,24.6,189.0,0.965,high
201,Cuttack-Zone1,4,42.3,25.4,151.7,0.876,medium
201,Cuttack-Zone1,5,29.4,25.2,116.0,1.0,medium
201,Cuttack-Zone1,6,33.7,25.9,117.0,0.982,low
201,Cuttack-Zone1,7,32.3,27.7,117.3,0.62,medium
201,Cuttack-Zone1,8,26.4,27.3,120.7,0.91,medium
201,Cuttack-Zone1,9,18.2,26.7,110.9,0.789,low
201,Cuttack-Zone1,10,12.5,29.6,110.7,0.753,low
201,Cuttack-Zone1,11,14.1,32.2,118.6,0.85,low
201,Cuttack-Zone1,12,53.2,30.8,110.4,0.78,high
201,Cuttack-Zone1,13,45.8,31.3,105.1,0.841,medium
201,Cuttack-Zone1,14,12.8,35.2,118.6,1.0,low
201,Cuttack-Zone1,15,68.1,36.8,115.9,0.821,high
201,Cuttack-Zone1,16,12.1,37.5,111.4,0.928,low
201,Cuttack-Zone1,17,63.9,38.5,104.0,0.74,high
201,Cuttack-Zone1,18,62.2,40.9,113.7,0.924,high
201,Cuttack-Zone1,19,33.3,38.5,111.6,0.886,medium
201,Cuttack-Zone1,20,26.4,39.6,116.0,0.933,medium
201,Cuttack-Zone1,21,31.7,41.9,114.3,0.786,medium
201,Cuttack-Zone1,22,62.7,39.8,117.4,0.899,high
201,Cuttack-Zone1,23,79.2,41.7,106.4,1.0,high
201,Cuttack-Zone1,24,159.5,42.0,102.3,0.928,high
201,Cuttack-Zone1,25,246.6,43.2,96.1,0.857,high
201,Cuttack-Zone1,26,198.7,41.4,97.4,0.887,high
201,Cuttack-Zone1,27,282.6,43.4,82.7,0.791,high
201,Cuttack-Zone1,28,235.4,40.8,94.9,0.898,high
201,Cuttack-Zone1,29,238.0,42.0,95.3,0.916,high
201,Cuttack-Zone1,30,288.1,42.8,83.0,0.861,high
201,Cuttack-Zone1,31,263.5,38.7,89.7,0.744,high
201,Cuttack-Zone1,32,334.1,40.7,72.4,0.767,high
201,Cuttack-Zone1,33,337.1,38.6,73.7,0.733,high
201,Cuttack-Zone1,34,302.3,38.0,94.7,0.783,high
201,Cuttack-Zone1,35,285.6,36.6,81.6,0.93,high
201,Cuttack-Zone1,36,313.4,35.3,77.0,0.887,high
201,Cuttack-Zone1,37,325.5,35.0,78.6,0.84,high
201,Cuttack-Zone1,38,264.2,34.8,115.7,0.826,high
201,Cuttack-Zone1,39,271.7,31.9,178.6,0.855,high
201,Cuttack-Zone1,40,247.0,29.6,171.7,0.917,high
201,Cuttack-Zone1,41,190.4,30.8,175.7,0.632,medium
201,Cuttack-Zone1,42,184.7,28.1,171.0,0.914,high
201,Cuttack-Zone1,43,185.3,26.9,174.4,0.962,high
201,Cuttack-Zone1,44,119.5,26.5,181.4,0.889,high
201,Cuttack-Zone1,45,144.4,25.5,180.1,0.886,high
201,Cuttack-Zone1,46,76.7,24.8,191.4,1.0,high
201,Cuttack-Zone1,47,22.2,23.5,199.6,0.743,medium
201,Cuttack-Zone1,48,49.5,23.0,193.1,1.0,medium
201,Cuttack-Zone1,49,56.2,22.8,188.0,1.0,high
201,Cuttack-Zone1,50,55.0,22.8,190.0,0.973,high
201,Cuttack-Zone1,51,44.3,24.1,197.1,0.992,medium
201,Cuttack-Zone1,52,0.9,17.3,221.0,1.0,medium
202,Bhubaneswar-Zone1,0,49.0,21.8,193.4,0.9,medium
202,Bhubaneswar-Zone1,1,77.8,23.1,182.0,0.661,high
202,Bhubaneswar-Zone1,2,27.0,23.8,197.1,0.783,medium
202,Bhubaneswar-Zone1,3,32.5,23.1,193.3,0.658,medium
202,Bhubaneswar-Zone1,4,67.9,25.4,131.0,0.714,high
202,Bhubaneswar-Zone1,5,37.2,24.4,116.6,0.757,medium
